rank,City,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
900,Faizabad,4.1102,127,0.9017,0.2789,0.7330573305733057,0.3854858240343628,0.46085981308411217,0.574346
901,Courtallam,4.03,233,0.9257,0.247,0.7089970899708998,0.44140470089087047,0.4370093457943925,0.574322
902,Kanha National Park,4.2439,41,0.8883,0.3515,0.7731677316773168,0.2821960168567266,0.5151401869158878,0.574271
903,Kadi,4.2553,47,0.9884,0.3151,0.7765877658776588,0.2945730079595246,0.4879252336448598,0.574251
904,Mansar,4.2909,55,0.9364,0.2496,0.7872678726787267,0.3088611955925043,0.43895327102803744,0.574083
905,Pavagadh,3.991,221,0.8842,0.2942,0.6972969729697297,0.43652516651201995,0.4722990654205608,0.574066
906,Kohima,3.8218,595,1.2193,0.2802,0.6465364653646537,0.5280621583312752,0.46183177570093464,0.574053
907,Bishnupur,3.9214,369,0.832,0.2678,0.6764167641676417,0.4838734647373756,0.4525607476635515,0.573883
908,Gokak,4.3143,35,0.9,0.3041,0.7942879428794288,0.2679078292237469,0.47970093457943935,0.573457
909,Kalady,4.0636,173,0.808,0.2626,0.7190771907719078,0.4139438971173476,0.4486728971962617,0.573456
910,Moga,4.2857,35,0.7101,0.3323,0.7857078570785708,0.2679078292237469,0.5007850467289721,0.573383
911,Karnala,4.1221,131,0.8946,0.2547,0.7366273662736627,0.3883380413148917,0.4427663551401869,0.573368
912,Chicolna,4.6667,3,0.5774,0.3583,0.9000090000900007,0.06424763733906047,0.5202242990654207,0.573324
913,Majuli,4.1288,132,0.8685,0.2446,0.7386373863738638,0.38903758990166326,0.43521495327102805,0.573073
914,Khandwa,4.2286,35,0.7702,0.3873,0.7685776857768578,0.2679078292237469,0.5419065420560748,0.573043
915,Kunkeshwar,4.1648,91,0.8977,0.2763,0.7494374943749437,0.35487580537258245,0.45891588785046733,0.572965
916,Dhamtari,4.2083,48,1.0306,0.3496,0.7624876248762489,0.2964842044897062,0.5137196261682244,0.572933
917,Narsinghpur,5.0,1,,0.15,1.0,0.0,0.3644859813084112,0.572897
918,Sahibabad,4.1781,73,0.9181,0.2996,0.7534275342753427,0.3346950705696768,0.4763364485981308,0.57239
919,Astakatti,4.5,2,0.7071,0.5708,0.8499984999849999,0.037582458603282756,0.6791028037383178,0.572095
920,Nelamangala,4.5,2,0.7071,0.5705,0.8499984999849999,0.037582458603282756,0.6788785046728972,0.57205
921,Jejuri,4.1829,82,0.9044,0.271,0.7548675486754868,0.3453335840683271,0.45495327102803734,0.572025
922,Rajpura,4.3333,15,0.6172,0.4262,0.7999879998799989,0.1927429120171814,0.5709906542056077,0.572015
923,Gangotri,4.0192,261,0.8702,0.2199,0.7057570575705756,0.4518808102549842,0.4167476635514019,0.571792
924,Saundatti,4.3636,11,0.6742,0.4472,0.8090780907809078,0.16607773328140368,0.5866915887850468,0.571701
925,Hamirpur,4.4667,15,0.7432,0.29,0.8400084000840009,0.1927429120171814,0.46915887850467297,0.571659
926,Mulki,4.4444,18,0.9835,0.2782,0.8333183331833318,0.20867166898727993,0.4603364485981309,0.571328
927,Dharmapuri,3.8798,549,1.1025,0.2179,0.6639366393663936,0.5206170963688856,0.41525233644859816,0.571204
928,Carmona,4.6667,3,0.5774,0.3407,0.9000090000900007,0.06424763733906047,0.5070654205607478,0.570692
929,Srikakulam,4.1111,99,0.781,0.2985,0.7333273332733329,0.3626044256744582,0.4755140186915888,0.570548
930,Tasgaon,4.6667,3,0.5774,0.3389,0.9000090000900007,0.06424763733906047,0.5057196261682243,0.570423
931,Thiruvavaduthurai,5.0,1,,0.1333,1.0,0.0,0.35200000000000004,0.5704
932,Annavaram,4.0948,116,0.7799,0.2841,0.7284372843728438,0.37715706355181,0.46474766355140196,0.570315
933,Kolagappara,4.6667,3,0.5774,0.3358,0.9000090000900007,0.06424763733906047,0.5034018691588784,0.569959
934,Idukki,4.1059,85,0.9,0.3244,0.7317673176731767,0.3486246900658263,0.49487850467289723,0.569447
935,Dehgam,4.2941,34,0.8714,0.3018,0.7882278822788229,0.2652966777430217,0.47798130841121506,0.569299
936,Khammam,4.2115,52,0.8708,0.3067,0.7634476344763448,0.30375771873270235,0.48164485981308414,0.56918
937,Ghatgan,4.2667,30,0.6397,0.3499,0.7800078000780009,0.25404777051718697,0.5139439252336448,0.569007
938,Gulbarga,4.0196,204,0.9414,0.2457,0.7058770587705876,0.4291408150464975,0.4360373831775702,0.568888
939,Sivakasi,4.2903,31,0.7829,0.3175,0.7870878708787088,0.2569905493562419,0.4897196261682243,0.568585
940,Rajpipla,4.2174,46,1.0309,0.3191,0.7652176521765216,0.2926215727711127,0.4909158878504673,0.568578
941,Khurja,4.6667,3,0.5774,0.325,0.9000090000900007,0.06424763733906047,0.4953271028037383,0.568344
942,Amalapuram,4.2571,35,0.6572,0.3271,0.7771277712777128,0.2679078292237469,0.4968971962616823,0.568316
943,Mannargudi,4.3214,28,0.6696,0.3028,0.7964179641796417,0.2478661638359439,0.4787289719626168,0.568315
944,Sundarban,4.4545,11,0.5222,0.3333,0.836348363483635,0.16607773328140368,0.5015327102803738,0.568304
945,Uppalapadu,4.375,16,0.7188,0.3479,0.8124981249812498,0.19836219292247703,0.5124485981308412,0.568247
946,Davanagere,4.4167,12,0.9003,0.3551,0.8250082500825007,0.17349687166712358,0.5178317757009346,0.56812
947,Agatti,4.2143,70,0.9151,0.2423,0.7642876428764287,0.33085908532180813,0.43349532710280375,0.568101
948,Netarhat,4.2273,44,0.803,0.3135,0.7681876818768186,0.2885909487133248,0.4867289719626168,0.568017
949,Kavaratti Island,4.1222,90,0.9924,0.2877,0.7366573665736659,0.3538627925815069,0.4674392523364487,0.567975
950,Haldwani,4.0338,148,0.8445,0.2844,0.7101371013710138,0.39956688365315424,0.46497196261682244,0.567933
951,Gurdaspur,4.2286,70,0.837,0.2264,0.7685776857768578,0.33085908532180813,0.421607476635514,0.567868
952,Yamunanagar,4.2258,31,0.762,0.3774,0.7677376773767737,0.2569905493562419,0.5345046728971963,0.567867
953,Sasan Gir,3.8833,480,0.8947,0.2162,0.6649866498664987,0.5081919422368003,0.41398130841121494,0.567747
954,Manchanabele,4.1231,65,1.0681,0.3428,0.7369273692736927,0.3240904039758312,0.5086355140186917,0.567418
955,Vagholi,5.0,1,,0.1133,1.0,0.0,0.33704672897196264,0.567409
956,Sasaram,4.0946,74,0.8304,0.3446,0.7283772837728376,0.33593924693868044,0.509981308411215,0.566967
957,Junnar,3.9783,230,0.9034,0.2515,0.6934869348693486,0.44020868755115405,0.440373831775701,0.566881
958,Moodabidri,4.2075,53,0.7686,0.2918,0.7622476224762247,0.30549028782702964,0.47050467289719633,0.566872
959,Chuntang,4.5,4,1.0,0.4406,0.8499984999849999,0.08493075682863838,0.5817570093457943,0.56683
960,Khunti,4.4167,12,0.6686,0.3453,0.8250082500825007,0.17349687166712358,0.5105046728971963,0.566654
961,Chandor,4.1204,108,0.8936,0.2471,0.7361173611736117,0.37059221460312136,0.43708411214953286,0.566653
962,Rewa,4.0588,102,0.9421,0.3172,0.7176371763717636,0.3653442235988436,0.48949532710280375,0.566321
963,Seoni,4.4,10,0.5164,0.3891,0.819998199982,0.15801267069442756,0.5432523364485982,0.566053
964,Yana,4.0514,175,0.9114,0.223,0.7154171541715417,0.4150032200506694,0.41906542056074775,0.566023
965,Namsai,4.3043,23,0.8221,0.3387,0.7912879128791287,0.23032537062046418,0.505570093457944,0.565856
966,Dewas,4.2222,54,0.8165,0.2659,0.7666576665766658,0.30719106486212644,0.4511401869158879,0.565714
967,Dharapuram,4.6,5,0.5477,0.2976,0.8799987999879998,0.1018300959423432,0.4748411214953272,0.565517
968,Palia Kalan,4.4444,9,0.7265,0.3582,0.8333183331833318,0.14917839416769887,0.5201495327102805,0.565443
969,Perumbavoor,4.25,36,0.8742,0.3099,0.7749977499774998,0.27044743323061626,0.48403738317757017,0.565441
970,Khonoma,4.1806,72,0.9394,0.2518,0.7541775417754177,0.33343396611227283,0.44059813084112154,0.565239
971,Chhindwara,4.1667,60,0.7403,0.2986,0.7500075000750006,0.31678822427790493,0.475588785046729,0.565158
972,Jalna,4.4167,12,0.6686,0.3337,0.8250082500825007,0.17349687166712358,0.5018317757009345,0.56492
973,Loutolim,4.0301,166,0.8768,0.2463,0.7090270902709027,0.41013791826267654,0.4364859813084112,0.564852
974,Kadapa,4.1739,46,0.8247,0.3342,0.7521675216752166,0.2926215727711127,0.5022056074766356,0.564311
975,Hoshiarpur,4.3333,21,0.7958,0.315,0.7999879998799989,0.22226030803348804,0.48785046728971965,0.564242
976,Kanhangad,4.3333,24,0.8681,0.2911,0.7999879998799989,0.2341091509963372,0.4699813084112151,0.564223
977,Jambughoda,4.2647,34,0.8279,0.2959,0.7794077940779409,0.2652966777430217,0.473570093457944,0.564007
978,Ozar,4.1279,86,0.8917,0.2638,0.7383673836738368,0.3496962597782871,0.449570093457944,0.564007
979,Kanadukathan,4.1864,59,0.9187,0.2736,0.7559175591755917,0.31525612744910253,0.45689719626168235,0.563915
980,Rajaji National Park,4.1569,51,0.8803,0.3293,0.7470674706747068,0.3019921463452445,0.49854205607476637,0.56384
981,Bhadrak,4.2041,49,0.816,0.2891,0.7612276122761229,0.2983567883353977,0.4684859813084112,0.563818
982,Bongaigaon,4.4667,15,0.5164,0.2375,0.8400084000840009,0.1927429120171814,0.42990654205607487,0.563808
983,Garhwal,4.1915,47,0.924,0.3083,0.7574475744757446,0.2945730079595246,0.48284112149532715,0.563664
984,Divar Island,4.3043,23,0.8757,0.3239,0.7912879128791287,0.23032537062046418,0.49450467289719635,0.563643
985,Kakkabe,3.881,420,1.0201,0.2156,0.6642966429664295,0.49584247592938724,0.41353271028037386,0.563608
986,Jorhat,3.99,201,0.8831,0.2409,0.6969969699696997,0.4277743566706054,0.4324485981308411,0.563321
987,Wai,4.22,50,0.7637,0.2648,0.7659976599765996,0.30019228886482024,0.4503177570093458,0.56312
988,Tuticorin,4.1333,90,0.8506,0.2426,0.7399873998739988,0.3538627925815069,0.4337196261682243,0.562896
989,Dibrugarh,4.1486,74,0.9463,0.2623,0.7445774457744577,0.33593924693868044,0.44844859813084115,0.56276
990,Hastinapur,4.2812,32,0.7719,0.2814,0.7843578435784359,0.25984276663677075,0.4627289719626169,0.562678
991,Nawada,4.4545,11,0.5222,0.2956,0.836348363483635,0.16607773328140368,0.47334579439252333,0.562667
992,Phalodi,4.4286,7,0.7868,0.3948,0.828578285782858,0.1284952746781209,0.5475140186915889,0.562341
993,Churu,4.0857,70,1.032,0.3324,0.7257072570725708,0.33085908532180813,0.5008598130841122,0.562283
994,Chinsurah,4.5,2,0.7071,0.5042,0.8499984999849999,0.037582458603282756,0.6293084112149533,0.562136
995,Hogenakkal,4.0667,120,1.0186,0.2508,0.7200072000720007,0.3802729787279156,0.4398504672897196,0.562056
996,Virpur,4.1316,76,0.8995,0.2685,0.7394773947739477,0.3383785916088109,0.4530841121495327,0.561869
997,Baripada,4.0779,77,0.7392,0.3197,0.7233672336723366,0.33957460494852726,0.49136448598130855,0.561829
998,Bhagalpur,4.0385,104,0.8694,0.3017,0.7115471154711547,0.3671267736853649,0.47790654205607486,0.561493
999,Tadipatri,4.3684,19,0.684,0.2786,0.8105181051810519,0.21342603150675932,0.4606355140186916,0.561414
1000,Roorkee,4.0741,81,0.7546,0.3105,0.7222272222722226,0.3442100582178591,0.48448598130841125,0.561274
1001,Kammasandra,4.0556,126,0.8324,0.2472,0.7166771667716677,0.38475884189372306,0.437158878504673,0.561198
1002,Mettupalayam,4.3529,17,0.7859,0.3121,0.8058680586805868,0.2036601918846864,0.48568224299065427,0.561169
1003,Kanker,4.3529,17,0.8618,0.312,0.8058680586805868,0.2036601918846864,0.4856074766355141,0.561154
1004,Raghunathpur,4.1343,67,0.8146,0.2839,0.7402874028740286,0.32685746760059803,0.46459813084112156,0.561121
1005,Bolpur,4.0,151,0.8563,0.2684,0.6999969999699996,0.40141458100446137,0.45300934579439256,0.561025
1006,Hazira,4.0394,127,1.1012,0.2605,0.7118171181711817,0.3854858240343628,0.4471028037383178,0.560975
1007,Bakkhali,3.9901,202,0.9619,0.2234,0.6970269702697027,0.4282320847503272,0.4193644859813085,0.560856
1008,Tarapith,4.0051,195,0.8764,0.2125,0.7015270152701526,0.4249794791678271,0.411214953271028,0.5605
1009,Idagunji,4.1316,76,0.9142,0.2584,0.7394773947739477,0.3383785916088109,0.44553271028037383,0.560359
1010,Kayavarohan,4.2308,26,0.7646,0.3528,0.7692376923769239,0.24124265048796917,0.5161121495327103,0.560214
1011,Gorumara National Park,4.0119,168,0.9155,0.2311,0.7035670356703566,0.4112413806733076,0.4251214953271029,0.56018
1012,Alchi,4.0325,123,0.8772,0.266,0.7097470974709746,0.3825430451953079,0.4512149532710281,0.559879
1013,Konni,4.1233,73,1.1174,0.2707,0.7369873698736988,0.3346950705696768,0.4547289719626168,0.559848
1014,Kalasa,4.1818,44,0.87,0.3021,0.7545375453754537,0.2885909487133248,0.4782056074766356,0.559487
1015,Dombivli,4.3684,19,0.684,0.2656,0.8105181051810519,0.21342603150675932,0.4509158878504674,0.55947
1016,Ramanathapuram,4.1127,71,0.8544,0.2839,0.7338073380733808,0.33215546656280737,0.46459813084112156,0.55947
1017,Raisen,4.1014,69,0.8427,0.298,0.7304173041730417,0.3295443150820822,0.47514018691588794,0.5591
1018,Hoshangabad,4.1765,34,0.8694,0.3483,0.7529475294752948,0.2652966777430217,0.512747663551402,0.558612
1019,Dhari,4.6,5,0.5477,0.2514,0.8799987999879998,0.1018300959423432,0.44029906542056085,0.558608
1020,Kuruppampady,4.2973,37,0.968,0.2108,0.7891878918789188,0.27291930632634037,0.4099439252336448,0.558459
1021,Rajnandgaon,4.2,25,0.7071,0.3788,0.7599975999759998,0.23774450900618405,0.535551401869159,0.558432
1022,Thrikkakara,4.32,25,0.8021,0.2583,0.7959979599795999,0.23774450900618405,0.4454579439252337,0.558414
1023,Datia,4.0071,140,0.8773,0.2576,0.7021270212702128,0.39445166871345594,0.4449345794392524,0.558386
1024,Kaipadar,4.4,5,0.8944,0.45,0.819998199982,0.1018300959423432,0.588785046728972,0.558305
1025,Dyathapura,4.6667,3,0.5774,0.2575,0.9000090000900007,0.06424763733906047,0.44485981308411227,0.558251
1026,Marayur,4.0946,74,0.9388,0.2862,0.7283772837728376,0.33593924693868044,0.46631775700934586,0.558234
1027,Jariput,4.4,5,0.5477,0.4492,0.819998199982,0.1018300959423432,0.5881869158878505,0.558186
1028,Sohna,4.2609,23,0.9154,0.3273,0.7782677826778269,0.23032537062046418,0.4970467289719626,0.557641
1029,Rampur,4.3333,9,0.866,0.4174,0.7999879998799989,0.14917839416769887,0.5644112149532711,0.55763
1030,Lachen,4.1395,43,0.8614,0.3361,0.7418474184741847,0.2865079453725485,0.5036261682242992,0.557601
1031,Karuvarakundu,4.5,8,0.5345,0.269,0.8499984999849999,0.13941255454562596,0.4534579439252338,0.557515
1032,Sitarganj,4.4167,12,0.9962,0.2837,0.8250082500825007,0.17349687166712358,0.4644485981308412,0.557443
1033,Pudukkottai,3.9745,157,0.9333,0.2628,0.6923469234692347,0.4050030193738338,0.44882242990654203,0.557439
1034,Darbhanga,4.35,20,0.6708,0.2613,0.8049980499804997,0.21794837951766607,0.4477009345794392,0.557424
1035,Sulthan Bathery,3.9932,148,0.8997,0.2546,0.6979569795697956,0.39956688365315424,0.4426915887850467,0.557387
1036,Shahdara Sharif,4.5,2,0.7071,0.47,0.8499984999849999,0.037582458603282756,0.6037383177570094,0.557022
1037,Chengalpattu,4.2333,30,0.8172,0.3021,0.7699876998769987,0.25404777051718697,0.4782056074766356,0.556849
1038,Mopidevi,4.5714,7,0.5345,0.2144,0.8714187141871418,0.1284952746781209,0.4126355140186916,0.556785
1039,Tiruppur,3.9871,155,0.8678,0.2481,0.6961269612696126,0.40382224228758773,0.4378317757009346,0.556777
1040,Achooranam,4.1364,44,0.7951,0.3287,0.7409174091740918,0.2885909487133248,0.4980934579439253,0.556655
1041,Chikhaldara,4.0488,82,0.9926,0.302,0.7146371463714637,0.3453335840683271,0.4781308411214954,0.556545
1042,Karaikal,4.0547,128,0.9333,0.2136,0.7164071640716408,0.38620714866910905,0.41203738317757016,0.556473
1043,Bhandara,4.2,25,0.866,0.3653,0.7599975999759998,0.23774450900618405,0.5254579439252337,0.556414
1044,Jharsuguda,4.3,20,0.7327,0.3046,0.7899978999789997,0.21794837951766607,0.48007476635514024,0.556398
1045,Burhanpur,4.049,102,0.8942,0.2603,0.7146971469714698,0.3653442235988436,0.4469532710280374,0.556342
1046,Adipur,4.2667,30,0.6915,0.2614,0.7800078000780009,0.25404777051718697,0.4477757009345795,0.555773
1047,Motihari,4.3333,9,0.866,0.4034,0.7999879998799989,0.14917839416769887,0.5539439252336449,0.555536
1048,Zuluk,4.0566,106,1.0126,0.2402,0.7169771697716978,0.3688756887364893,0.43192523364485985,0.555536
1049,Hundur,4.25,24,0.847,0.3164,0.7749977499774998,0.2341091509963372,0.4888971962616823,0.555511
1050,Lataguri,4.2353,17,0.9034,0.3904,0.7705877058770586,0.2036601918846864,0.5442242990654207,0.555237
1051,Morbi,4.0571,70,0.8321,0.3134,0.7171271712717128,0.33085908532180813,0.4866542056074768,0.555152
1052,Saharsa,4.4,5,0.5477,0.4275,0.819998199982,0.1018300959423432,0.57196261682243,0.554941
1053,Devikulam,4.0248,121,0.8608,0.2431,0.7074370743707437,0.3810358616169654,0.43409345794392534,0.554848
1054,Tabo,4.1311,61,0.9215,0.2618,0.7393273932739327,0.31829540785624744,0.44807476635514026,0.554767
1055,Dudhwa National Park,4.24,25,0.8307,0.313,0.7719977199771998,0.23774450900618405,0.4863551401869159,0.554593
1056,Pomburpa,4.4,5,0.5477,0.4242,0.819998199982,0.1018300959423432,0.5694953271028037,0.554447
1057,Tuljapur,4.0455,110,0.8608,0.2371,0.7136471364713646,0.3722775291729595,0.42960747663551413,0.554428
1058,Nagaon,4.1429,56,0.7243,0.2623,0.7428674286742868,0.31050176492962317,0.44844859813084115,0.554274
1059,Kuchaman,4.1667,42,0.853,0.2905,0.7500075000750006,0.28437705272676583,0.46953271028037386,0.554223
1060,Verinag,4.25,16,0.9309,0.3793,0.7749977499774998,0.19836219292247703,0.5359252336448599,0.554193
1061,Ayyampuzha,4.3636,11,0.9244,0.3299,0.8090780907809078,0.16607773328140368,0.49899065420560756,0.55416
1062,Kainakary,4.4,5,0.8944,0.4205,0.819998199982,0.1018300959423432,0.566728971962617,0.553894
1063,Mantralayam,3.9935,155,0.9081,0.2205,0.6980469804698047,0.40382224228758773,0.417196261682243,0.553609
1064,Wokha,4.2778,18,0.7519,0.3267,0.7833378333783338,0.20867166898727993,0.49659813084112153,0.55359
1065,Nandurbar,4.2667,15,0.8837,0.3691,0.7800078000780009,0.1927429120171814,0.5282990654205608,0.553487
1066,Vizhinjam,4.0698,86,0.9304,0.2515,0.7209372093720937,0.3496962597782871,0.440373831775701,0.553452
1067,Nongstoin,4.2857,14,0.9945,0.3617,0.7857078570785708,0.1867608527709816,0.5227663551401869,0.553435
1068,Ponnani,4.2692,26,0.7243,0.2676,0.7807578075780757,0.24124265048796917,0.45241121495327113,0.553234
1069,Raebareli,4.4167,12,0.793,0.2555,0.8250082500825007,0.17349687166712358,0.4433644859813085,0.553226
1070,Sadahalli,4.3333,3,0.5774,0.5583,0.7999879998799989,0.06424763733906047,0.6697570093457945,0.55322
1071,Baratang Island,3.8931,290,0.8144,0.2014,0.6679266792667926,0.4616112653575292,0.40291588785046734,0.55303
1072,Pandavapura,4.375,16,0.7188,0.2461,0.8124981249812498,0.19836219292247703,0.43633644859813087,0.553025
1073,Krishnanagar,4.1111,45,0.8848,0.3209,0.7333273332733329,0.290628168033522,0.49226168224299066,0.552304
1074,Nalagarh,4.28,25,1.2423,0.2561,0.7839978399783999,0.23774450900618405,0.4438130841121496,0.552085
1075,Sariska,3.9451,182,0.9618,0.2268,0.6835268352683527,0.41861832022024814,0.42190654205607475,0.55173
1076,Falna,4.5,2,0.7071,0.4333,0.8499984999849999,0.037582458603282756,0.5762990654205609,0.551534
1077,Thirukkarugavur,4.0875,80,0.8297,0.2318,0.7262472624726248,0.34307274643031244,0.42564485981308414,0.551174
1078,Eppodumvenran,5.0,1,,0.0028,1.0,0.0,0.25442990654205605,0.550886
1079,Thiruvarur,4.0488,123,0.9396,0.1893,0.7146371463714637,0.3825430451953079,0.3938691588785047,0.550855
1080,Kedarnath,3.8044,450,1.0218,0.1936,0.6413164131641316,0.5022227289122867,0.39708411214953276,0.550742
1081,Pulwama,4.1395,43,0.8333,0.2898,0.7418474184741847,0.2865079453725485,0.46900934579439263,0.550678
1082,Kaloor,4.2632,38,0.828,0.1873,0.7789577895778959,0.2753269676094668,0.392373831775701,0.550552
1083,Parli Vaijnath,3.9817,109,0.8605,0.2765,0.6945069450694507,0.3714387022011869,0.4590654205607477,0.550498
1084,Laitmawsiang,4.1429,35,0.8793,0.3213,0.7428674286742868,0.2679078292237469,0.4925607476635514,0.550318
1085,Dirang,4.0732,82,1.0515,0.2355,0.7219572195721957,0.3453335840683271,0.4284112149532711,0.550261
1086,Dhule,4.4286,7,0.5345,0.3136,0.828578285782858,0.1284952746781209,0.48680373831775714,0.550198
1087,Madla,4.6667,3,0.5774,0.2026,0.9000090000900007,0.06424763733906047,0.4038130841121495,0.550041
1088,Pithoragarh,4.119,42,0.9927,0.3103,0.7356973569735696,0.28437705272676583,0.4843364485981309,0.550029
1089,Gobichettipalayam,4.4444,9,1.0138,0.2546,0.8333183331833318,0.14917839416769887,0.4426915887850467,0.549951
1090,Pollachi Town,3.9171,193,1.0574,0.2316,0.6751267512675126,0.4240288067542464,0.4254953271028038,0.549871
1091,Batala,4.4,5,0.5477,0.3933,0.819998199982,0.1018300959423432,0.5463925233644861,0.549827
1092,Somwarpet,4.0471,85,0.8851,0.2517,0.7141271412714129,0.3486246900658263,0.4405233644859814,0.549756
1093,Koonthakulam,4.375,8,0.744,0.3415,0.8124981249812498,0.13941255454562596,0.5076635514018691,0.549606
1094,Kallar,4.1786,28,0.9449,0.3205,0.7535775357753578,0.2478661638359439,0.49196261682243,0.549541
1095,Paliyem,4.25,20,0.9105,0.308,0.7749977499774998,0.21794837951766607,0.4826168224299066,0.549407
1096,Mananthavady,4.1471,34,0.7836,0.3153,0.7441274412744128,0.2652966777430217,0.48807476635514035,0.549268
1097,Eluru,4.4,10,0.6992,0.2764,0.819998199982,0.15801267069442756,0.45899065420560753,0.549201
1098,Kufri,4.0,140,0.9056,0.2027,0.6999969999699996,0.39445166871345594,0.40388785046728987,0.549112
1099,Vapi,4.1277,47,1.1348,0.2742,0.7383073830738307,0.2945730079595246,0.45734579439252343,0.548995
1100,Sandur,4.3333,12,0.6513,0.3098,0.7999879998799989,0.17349687166712358,0.48396261682243,0.548836
1101,Chanderi,3.9919,124,0.9836,0.2304,0.6975669756697567,0.3832875451640361,0.42459813084112147,0.548689
1102,Kayamkulam,4.1724,29,0.8481,0.3143,0.7517175171751717,0.25100849011004206,0.48732710280373837,0.548627
1103,Narasapura,4.375,16,0.5,0.2164,0.8124981249812498,0.19836219292247703,0.41413084112149534,0.548584
1104,Shravanabelagola,4.5,2,0.7071,0.4125,0.8499984999849999,0.037582458603282756,0.560747663551402,0.548424
1105,Nagarjuna Sagar,3.9512,123,1.0701,0.2709,0.6853568535685357,0.3825430451953079,0.4548785046728972,0.548417
1106,Ramtek,4.1667,30,0.8743,0.3109,0.7500075000750006,0.25404777051718697,0.484785046728972,0.548175
1107,Shoja,4.1228,57,0.8033,0.2371,0.7368373683736836,0.3121138011750043,0.42960747663551413,0.547974
1108,Ellora,4.2069,29,0.9016,0.2736,0.7620676206762068,0.25100849011004206,0.45689719626168235,0.547716
1109,Narnaul,4.1034,58,0.9857,0.2516,0.7310173101731017,0.31369827989148397,0.4404485981308412,0.547708
1110,Sultanpur,4.2273,22,0.8691,0.3015,0.7681876818768186,0.22638053069446148,0.47775700934579435,0.547559
1111,Bahadurgarh,4.2,15,1.0823,0.3962,0.7599975999759998,0.1927429120171814,0.5485607476635513,0.547534
1112,Nurpur,4.5,4,0.5774,0.3115,0.8499984999849999,0.08493075682863838,0.48523364485981324,0.547525
1113,Garjiya,4.4,10,0.6992,0.2647,0.819998199982,0.15801267069442756,0.4502429906542056,0.547451
1114,Kupwara,4.2857,7,1.1127,0.4384,0.7857078570785708,0.1284952746781209,0.5801121495327104,0.547425
1115,Bhiwani,4.102,49,0.9184,0.2797,0.7305973059730598,0.2983567883353977,0.46145794392523376,0.547097
1116,Kemmannagundi,4.3636,11,0.6742,0.2825,0.8090780907809078,0.16607773328140368,0.4635514018691589,0.547073
1117,Patan,4.0222,90,0.8738,0.2478,0.7066570665706656,0.3538627925815069,0.4376074766355141,0.547009
1118,Kushinagar,3.8796,191,1.0111,0.2516,0.6638766387663876,0.42306828263764557,0.4404485981308412,0.546949
1119,Nagothane,4.2188,32,0.7925,0.2385,0.7656376563765638,0.25984276663677075,0.43065420560747664,0.546902
1120,Pallickathodu,4.0714,70,0.906,0.2436,0.7214172141721417,0.33085908532180813,0.4344672897196262,0.54686
1121,Samsing,4.1765,34,0.8694,0.2684,0.7529475294752948,0.2652966777430217,0.45300934579439256,0.546665
1122,Gir National Park,4.1321,53,0.7605,0.2266,0.7396273962739628,0.30549028782702964,0.42175700934579435,0.545812
1123,Tonk,4.0976,41,0.9697,0.3072,0.7292772927729277,0.2821960168567266,0.482018691588785,0.545701
1124,Gaya,3.7791,430,0.9704,0.1935,0.6337263372633727,0.4980183915261051,0.39700934579439257,0.545671
1125,Fagu,4.1316,38,0.9911,0.2864,0.7394773947739477,0.2753269676094668,0.4664672897196262,0.54563
1126,Triyuginarayan,4.0943,53,0.7143,0.263,0.7282872828728286,0.30549028782702964,0.44897196261682243,0.545585
1127,Palakollu,4.1364,22,0.8335,0.3765,0.7409174091740918,0.22638053069446148,0.5338317757009347,0.545139
1128,Shekhawati,4.1923,26,0.8953,0.2906,0.7576875768757688,0.24124265048796917,0.46960747663551405,0.545138
1129,Angamaly,4.0606,66,0.8205,0.2507,0.7181771817718177,0.32548426103586536,0.4397757009345794,0.544689
1130,Medak,3.9423,104,0.9433,0.2852,0.6826868268682686,0.3671267736853649,0.4655700934579441,0.544595
1131,Draksharama,4.029,69,0.727,0.2733,0.7086970869708696,0.3295443150820822,0.45667289719626164,0.544546
1132,Dharchula,4.1905,21,0.8729,0.3263,0.7571475714757148,0.22226030803348804,0.49629906542056085,0.544512
1133,Nalsarovar,3.9606,127,1.0266,0.2288,0.6881768817688176,0.3854858240343628,0.4234018691588786,0.544415
1134,Mayiladuthurai,4.069,29,0.8836,0.3892,0.7206972069720697,0.25100849011004206,0.5433271028037384,0.544317
1135,Panamaram,4.1667,6,1.6021,0.5618,0.7500075000750006,0.11611828357532286,0.6723738317757009,0.544314
1136,Chaibasa,4.1875,16,1.0468,0.3753,0.7562475624756247,0.19836219292247703,0.5329345794392524,0.544219
1137,Bargarh,4.1667,24,1.0072,0.3243,0.7500075000750006,0.2341091509963372,0.4948037383177571,0.544197
1138,Sonmarg,4.0333,60,1.0079,0.2906,0.7099870998709986,0.31678822427790493,0.46960747663551405,0.543952
1139,Devprayag,3.9143,140,0.8773,0.2541,0.6742867428674286,0.39445166871345594,0.44231775700934584,0.543942
1140,Gopalpur,4.1724,29,1.1042,0.2825,0.7517175171751717,0.25100849011004206,0.4635514018691589,0.543872
1141,Bastar,4.0357,56,0.8937,0.2989,0.7107071070710708,0.31050176492962317,0.47581308411214956,0.543667
1142,Dwaraka Tirumala,4.0943,53,0.8149,0.2501,0.7282872828728286,0.30549028782702964,0.4393271028037384,0.543656
