City,review_count,avg_rating,rating_std,min_rating,max_rating,unique_places,unique_reviewers,five_star_rate,rank,dense_rank,row_num,pct_rank,review_pct
Mangaldai,18,4.1667,0.7859,2.0,5.0,2,1,0.3333,1093,570,1101,0.605,0.0
Mhaismal,18,4.5556,1.0416,1.0,5.0,1,1,0.7778,1093,570,1102,0.605,0.0
Mulki,18,4.4444,0.9835,2.0,5.0,3,1,0.7222,1093,570,1103,0.605,0.0
Narasaraopet,18,3.9444,0.8726,3.0,5.0,1,1,0.3333,1093,570,1104,0.605,0.0
Phagwara,18,4.0,1.0847,1.0,5.0,2,1,0.3333,1093,570,1105,0.605,0.0
Redi,18,4.5,0.9852,1.0,5.0,2,1,0.6667,1093,570,1106,0.605,0.0
Shravasti,18,3.9444,0.7254,3.0,5.0,5,1,0.2222,1093,570,1107,0.605,0.0
Thirunelly,18,4.2778,0.7519,3.0,5.0,2,1,0.4444,1093,570,1108,0.605,0.0
Thergaon,18,4.6667,0.5941,3.0,5.0,1,1,0.7222,1093,570,1109,0.605,0.0
Wokha,18,4.2778,0.7519,3.0,5.0,5,1,0.4444,1093,570,1110,0.605,0.0
Muthanga,18,3.1667,1.0432,1.0,5.0,1,1,0.0556,1093,570,1111,0.605,0.0
Aamby Valley City,17,4.5882,0.6183,3.0,5.0,1,1,0.6471,1112,571,1112,0.6155,0.0
Firozabad,17,4.5294,0.6243,3.0,5.0,3,1,0.5882,1112,571,1113,0.6155,0.0
Doda,17,3.7647,0.8314,2.0,5.0,4,1,0.1765,1112,571,1114,0.6155,0.0
Khaniyara,17,4.5294,0.5145,4.0,5.0,1,1,0.5294,1112,571,1115,0.6155,0.0
Lataguri,17,4.2353,0.9034,2.0,5.0,2,1,0.4706,1112,571,1116,0.6155,0.0
Kanker,17,4.3529,0.8618,3.0,5.0,4,1,0.5882,1112,571,1117,0.6155,0.0
Pune District,17,4.4118,0.7123,3.0,5.0,1,1,0.5294,1112,571,1118,0.6155,0.0
Murthal,17,4.5294,1.0073,2.0,5.0,1,1,0.7647,1112,571,1119,0.6155,0.0
Phaltan,17,3.8824,0.8575,2.0,5.0,2,1,0.2353,1112,571,1120,0.6155,0.0
Mettupalayam,17,4.3529,0.7859,3.0,5.0,3,1,0.5294,1112,571,1121,0.6155,0.0
Samastipur,17,4.1765,0.7276,3.0,5.0,3,1,0.3529,1112,571,1122,0.6155,0.0
Chaibasa,16,4.1875,1.0468,2.0,5.0,5,1,0.5,1123,572,1123,0.6216,0.0
Chengannur,16,3.875,1.0878,1.0,5.0,2,1,0.3125,1123,572,1124,0.6216,0.0
Dahod,16,4.1875,0.9106,2.0,5.0,1,1,0.4375,1123,572,1125,0.6216,0.0
Kanthalloor,16,4.0625,0.8539,3.0,5.0,1,1,0.375,1123,572,1126,0.6216,0.0
Jetpur,16,4.5,0.7303,3.0,5.0,1,1,0.625,1123,572,1127,0.6216,0.0
Khuldabad,16,3.3125,0.8732,2.0,5.0,1,1,0.0625,1123,572,1128,0.6216,0.0
Mudumalai,16,4.125,0.7188,3.0,5.0,1,1,0.3125,1123,572,1129,0.6216,0.0
Madduru,16,4.0625,0.8539,3.0,5.0,4,1,0.375,1123,572,1130,0.6216,0.0
Narasapura,16,4.375,0.5,4.0,5.0,1,1,0.375,1123,572,1131,0.6216,0.0
Pandavapura,16,4.375,0.7188,3.0,5.0,1,1,0.5,1123,572,1132,0.6216,0.0
Pantnagar,16,4.4375,0.6292,3.0,5.0,1,1,0.5,1123,572,1133,0.6216,0.0
Spangmik,16,4.5,0.8165,2.0,5.0,1,1,0.625,1123,572,1134,0.6216,0.0
Verinag,16,4.25,0.9309,2.0,5.0,1,1,0.5,1123,572,1135,0.6216,0.0
Talwandi Sabo,16,4.0,0.8165,3.0,5.0,1,1,0.3125,1123,572,1136,0.6216,0.0
Titwala,16,4.3125,0.7042,3.0,5.0,3,1,0.4375,1123,572,1137,0.6216,0.0
Uppalapadu,16,4.375,0.7188,3.0,5.0,1,1,0.5,1123,572,1138,0.6216,0.0
Ankleshwar,15,4.0,0.7559,2.0,5.0,2,1,0.2,1139,573,1139,0.6305,0.0
Bahadurgarh,15,4.2,1.0823,2.0,5.0,2,1,0.5333,1139,573,1140,0.6305,0.0
Bajarwadi,15,4.1333,0.7432,3.0,5.0,1,1,0.3333,1139,573,1141,0.6305,0.0
Amreli,15,4.0667,0.7988,3.0,5.0,4,1,0.3333,1139,573,1142,0.6305,0.0
Attingal,15,4.9333,0.2582,4.0,5.0,1,1,0.9333,1139,573,1143,0.6305,0.0
Bannari,15,3.9333,0.7037,3.0,5.0,1,1,0.2,1139,573,1144,0.6305,0.0
Bongaigaon,15,4.4667,0.5164,4.0,5.0,6,1,0.4667,1139,573,1145,0.6305,0.0
Byndoor,15,4.6,0.6325,3.0,5.0,3,1,0.6667,1139,573,1146,0.6305,0.0
Hamirpur,15,4.4667,0.7432,3.0,5.0,2,1,0.6,1139,573,1147,0.6305,0.0
Koderma,15,4.2,0.8619,3.0,5.0,8,1,0.4667,1139,573,1148,0.6305,0.0
Kuthar,15,3.6667,1.1127,2.0,5.0,1,1,0.2667,1139,573,1149,0.6305,0.0
Mahendragarh,15,4.0667,0.4577,3.0,5.0,4,1,0.1333,1139,573,1150,0.6305,0.0
Nawanshahr,15,4.8,0.414,4.0,5.0,4,1,0.8,1139,573,1151,0.6305,0.0
Nandurbar,15,4.2667,0.8837,2.0,5.0,6,1,0.4667,1139,573,1152,0.6305,0.0
Gouradanda,15,4.1333,0.8338,3.0,5.0,1,1,0.4,1139,573,1153,0.6305,0.0
Rajpura,15,4.3333,0.6172,3.0,5.0,1,1,0.4,1139,573,1154,0.6305,0.0
Tambaram,15,3.9333,0.8837,2.0,5.0,3,1,0.2667,1139,573,1155,0.6305,0.0
Velsao,15,4.1333,0.8338,3.0,5.0,3,1,0.4,1139,573,1156,0.6305,0.0
Azheekal,14,4.4286,0.9376,2.0,5.0,1,1,0.6429,1157,574,1157,0.6404,0.0
Caranzalem,14,3.5,1.4544,1.0,5.0,2,1,0.2857,1157,574,1158,0.6404,0.0
Bokakhat,14,4.1429,0.9493,2.0,5.0,1,1,0.4286,1157,574,1159,0.6404,0.0
Chaukori,14,4.7143,0.4688,4.0,5.0,4,1,0.7143,1157,574,1160,0.6404,0.0
Burdwan,14,4.2857,0.8254,3.0,5.0,3,1,0.5,1157,574,1161,0.6404,0.0
Hajo,14,4.1429,0.8644,3.0,5.0,4,1,0.4286,1157,574,1162,0.6404,0.0
Kathua,14,4.5714,0.5136,4.0,5.0,5,1,0.5714,1157,574,1163,0.6404,0.0
Mandore,14,3.8571,1.3506,1.0,5.0,2,1,0.4286,1157,574,1164,0.6404,0.0
Meppadi,14,4.2143,0.8926,2.0,5.0,2,1,0.4286,1157,574,1165,0.6404,0.0
Mokokchung,14,3.8571,0.7703,3.0,5.0,4,1,0.2143,1157,574,1166,0.6404,0.0
Naldurg,14,4.0714,0.8287,3.0,5.0,2,1,0.3571,1157,574,1167,0.6404,0.0
Nagrota,14,4.1429,0.8644,3.0,5.0,2,1,0.4286,1157,574,1168,0.6404,0.0
Nongstoin,14,4.2857,0.9945,2.0,5.0,5,1,0.5714,1157,574,1169,0.6404,0.0
Thirukalukundram,14,3.5714,1.0163,1.0,5.0,2,1,0.1429,1157,574,1170,0.6404,0.0
Ullal,14,4.2857,1.069,1.0,5.0,1,1,0.5,1157,574,1171,0.6404,0.0
Udumalpet,14,4.1429,0.7703,3.0,5.0,3,1,0.3571,1157,574,1172,0.6404,0.0
Basti,13,3.9231,0.6405,3.0,5.0,4,1,0.1538,1173,575,1173,0.6493,0.0
Dispur,13,5.0,0.0,5.0,5.0,1,1,1.0,1173,575,1174,0.6493,0.0
Hansi,13,3.8462,0.8006,3.0,5.0,3,1,0.2308,1173,575,1175,0.6493,0.0
Harnai,13,4.0,1.0801,2.0,5.0,1,1,0.3846,1173,575,1176,0.6493,0.0
Janakpuri,13,4.6923,0.4804,4.0,5.0,3,1,0.6923,1173,575,1177,0.6493,0.0
Kovilpatti,13,4.0769,0.6405,3.0,5.0,2,1,0.2308,1173,575,1178,0.6493,0.0
Mahe,13,4.3077,0.7511,3.0,5.0,1,1,0.4615,1173,575,1179,0.6493,0.0
Pariyej,13,4.0,0.9129,3.0,5.0,1,1,0.3846,1173,575,1180,0.6493,0.0
Rivona,13,4.0,1.0801,1.0,5.0,3,1,0.3077,1173,575,1181,0.6493,0.0
Ambur,12,4.5,0.5222,4.0,5.0,2,1,0.5,1182,576,1182,0.6543,0.0
Barddhaman,12,4.8333,0.5774,3.0,5.0,3,1,0.9167,1182,576,1183,0.6543,0.0
Chumathang,12,3.4167,1.3114,1.0,5.0,1,1,0.1667,1182,576,1184,0.6543,0.0
Davanagere,12,4.4167,0.9003,3.0,5.0,4,1,0.6667,1182,576,1185,0.6543,0.0
Buxar,12,3.6667,1.4355,1.0,5.0,4,1,0.4167,1182,576,1186,0.6543,0.0
Hardoi,12,4.1667,0.5774,3.0,5.0,2,1,0.25,1182,576,1187,0.6543,0.0
Janjgir,12,3.9167,0.793,3.0,5.0,3,1,0.25,1182,576,1188,0.6543,0.0
Kopargaon,12,4.0833,0.9962,2.0,5.0,3,1,0.4167,1182,576,1189,0.6543,0.0
Jalna,12,4.4167,0.6686,3.0,5.0,6,1,0.5,1182,576,1190,0.6543,0.0
Kalsi,12,3.75,1.1382,2.0,5.0,1,1,0.25,1182,576,1191,0.6543,0.0
Joginder Nagar,12,4.0833,0.9962,2.0,5.0,3,1,0.4167,1182,576,1192,0.6543,0.0
Karsha,12,4.0,0.7385,3.0,5.0,3,1,0.25,1182,576,1193,0.6543,0.0
Kashipur,12,4.1667,0.7177,3.0,5.0,3,1,0.3333,1182,576,1194,0.6543,0.0
Khunti,12,4.4167,0.6686,3.0,5.0,3,1,0.5,1182,576,1195,0.6543,0.0
Sandur,12,4.3333,0.6513,3.0,5.0,2,1,0.4167,1182,576,1196,0.6543,0.0
Raebareli,12,4.4167,0.793,3.0,5.0,3,1,0.5833,1182,576,1197,0.6543,0.0
Rewalsar,12,4.0833,0.9962,2.0,5.0,4,1,0.4167,1182,576,1198,0.6543,0.0
Sanquelim,12,4.25,0.7538,3.0,5.0,3,1,0.4167,1182,576,1199,0.6543,0.0
Yupia,12,4.5,1.0,2.0,5.0,5,1,0.75,1182,576,1200,0.6543,0.0
Sitarganj,12,4.4167,0.9962,2.0,5.0,1,1,0.6667,1182,576,1201,0.6543,0.0
Sullia,12,4.5833,0.5149,4.0,5.0,3,1,0.5833,1182,576,1202,0.6543,0.0
Sidhi,12,4.1667,0.8348,3.0,5.0,1,1,0.4167,1182,576,1203,0.6543,0.0
Vellinezhi,12,4.75,0.4523,4.0,5.0,1,1,0.75,1182,576,1204,0.6543,0.0
Ayyampuzha,11,4.3636,0.9244,2.0,5.0,1,1,0.5455,1205,577,1205,0.667,0.0
Bagru,11,3.8182,1.1677,2.0,5.0,2,1,0.3636,1205,577,1206,0.667,0.0
Adimaly,11,3.1818,1.2505,1.0,5.0,1,1,0.1818,1205,577,1207,0.667,0.0
Chorwad,11,4.0,1.1832,2.0,5.0,2,1,0.4545,1205,577,1208,0.667,0.0
Deogarh,11,3.8182,1.0787,2.0,5.0,5,1,0.2727,1205,577,1209,0.667,0.0
Dhikuli,11,3.8182,0.9816,2.0,5.0,1,1,0.2727,1205,577,1210,0.667,0.0
Bhiwandi,11,3.9091,1.221,2.0,5.0,2,1,0.4545,1205,577,1211,0.667,0.0
Hatkoti,11,4.3636,0.9244,2.0,5.0,2,1,0.5455,1205,577,1212,0.667,0.0
Jaggaiahpet,11,4.1818,0.7508,3.0,5.0,1,1,0.3636,1205,577,1213,0.667,0.0
Great Nicobar Island,11,4.5455,0.6876,3.0,5.0,3,1,0.6364,1205,577,1214,0.667,0.0
Haroa,11,4.1818,1.0787,2.0,5.0,1,1,0.5455,1205,577,1215,0.667,0.0
Dharampur,11,4.1818,0.7508,3.0,5.0,3,1,0.3636,1205,577,1216,0.667,0.0
Jubbal,11,3.8182,0.7508,3.0,5.0,2,1,0.1818,1205,577,1217,0.667,0.0
Kannad,11,4.1818,0.9816,2.0,5.0,2,1,0.4545,1205,577,1218,0.667,0.0
Maradu,11,4.6364,0.5045,4.0,5.0,2,1,0.6364,1205,577,1219,0.667,0.0
Kemmannagundi,11,4.3636,0.6742,3.0,5.0,1,1,0.4545,1205,577,1220,0.667,0.0
Kollengode,11,4.0909,1.1362,2.0,5.0,2,1,0.5455,1205,577,1221,0.667,0.0
Madhubani,11,3.9091,1.0445,2.0,5.0,3,1,0.3636,1205,577,1222,0.667,0.0
Nargol,11,4.5455,0.6876,3.0,5.0,1,1,0.6364,1205,577,1223,0.667,0.0
Nawada,11,4.4545,0.5222,4.0,5.0,2,1,0.4545,1205,577,1224,0.667,0.0
Nagoa,11,4.9091,0.3015,4.0,5.0,2,1,0.9091,1205,577,1225,0.667,0.0
Renukoot,11,4.7273,0.4671,4.0,5.0,2,1,0.7273,1205,577,1226,0.667,0.0
Sankarankoil,11,4.1818,0.8739,2.0,5.0,1,1,0.3636,1205,577,1227,0.667,0.0
Poonch,11,4.5455,0.8202,3.0,5.0,4,1,0.7273,1205,577,1228,0.667,0.0
Sakti,11,3.8182,0.603,3.0,5.0,2,1,0.0909,1205,577,1229,0.667,0.0
Saundatti,11,4.3636,0.6742,3.0,5.0,2,1,0.4545,1205,577,1230,0.667,0.0
Rayagada,11,4.1818,0.8739,3.0,5.0,5,1,0.4545,1205,577,1231,0.667,0.0
Tikamgarh,11,3.9091,1.0445,2.0,5.0,4,1,0.3636,1205,577,1232,0.667,0.0
Sundargarh,11,4.0,0.8944,3.0,5.0,7,1,0.3636,1205,577,1233,0.667,0.0
Thanesar,11,3.1818,1.0787,1.0,5.0,2,1,0.0909,1205,577,1234,0.667,0.0
Vadakara,11,3.5455,0.8202,2.0,5.0,3,1,0.0909,1205,577,1235,0.667,0.0
Unnao,11,4.0909,0.7006,3.0,5.0,1,1,0.2727,1205,577,1236,0.667,0.0
Unjha,11,4.7273,0.4671,4.0,5.0,2,1,0.7273,1205,577,1237,0.667,0.0
Sundarban,11,4.4545,0.5222,4.0,5.0,1,1,0.4545,1205,577,1238,0.667,0.0
Along,10,3.4,0.8433,2.0,5.0,1,1,0.1,1239,578,1239,0.6859,0.0
Diphu,10,3.9,1.1972,2.0,5.0,2,1,0.4,1239,578,1240,0.6859,0.0
Bhalki,10,3.8,0.6325,3.0,5.0,1,1,0.1,1239,578,1241,0.6859,0.0
Champhai,10,3.3,1.3375,1.0,5.0,7,1,0.2,1239,578,1242,0.6859,0.0
Cheyyar,10,3.7,0.6749,3.0,5.0,2,1,0.1,1239,578,1243,0.6859,0.0
Eluru,10,4.4,0.6992,3.0,5.0,3,1,0.5,1239,578,1244,0.6859,0.0
Farakka,10,3.3,0.9487,2.0,5.0,1,1,0.1,1239,578,1245,0.6859,0.0
Fatorpa,10,4.2,0.7888,3.0,5.0,2,1,0.4,1239,578,1246,0.6859,0.0
Garjiya,10,4.4,0.6992,3.0,5.0,1,1,0.5,1239,578,1247,0.6859,0.0
Guptkashi,10,3.5,1.0801,1.0,5.0,1,1,0.1,1239,578,1248,0.6859,0.0
Kesariya,10,3.9,0.7379,3.0,5.0,1,1,0.2,1239,578,1249,0.6859,0.0
Jolaibari,10,3.8,0.9189,3.0,5.0,2,1,0.3,1239,578,1250,0.6859,0.0
Latehar,10,3.8,1.2293,2.0,5.0,4,1,0.4,1239,578,1251,0.6859,0.0
Khargone,10,4.5,0.527,4.0,5.0,4,1,0.5,1239,578,1252,0.6859,0.0
Panhala,10,4.2,0.7888,3.0,5.0,2,1,0.4,1239,578,1253,0.6859,0.0
Prantij,10,4.1,0.7379,3.0,5.0,2,1,0.3,1239,578,1254,0.6859,0.0
Purbasthali,10,4.1,1.1005,2.0,5.0,1,1,0.5,1239,578,1255,0.6859,0.0
Parsada,10,4.6,0.5164,4.0,5.0,1,1,0.6,1239,578,1256,0.6859,0.0
Pratappur,10,4.3,1.2517,2.0,5.0,1,1,0.7,1239,578,1257,0.6859,0.0
Prem Nagar,10,4.1,1.1972,2.0,5.0,1,1,0.5,1239,578,1258,0.6859,0.0
Seoni,10,4.4,0.5164,4.0,5.0,3,1,0.4,1239,578,1259,0.6859,0.0
Pasighat,10,4.2,0.7888,3.0,5.0,3,1,0.4,1239,578,1260,0.6859,0.0
Tenali,10,4.4,0.6992,3.0,5.0,1,1,0.5,1239,578,1261,0.6859,0.0
Supin Range,10,4.6,0.6992,3.0,5.0,1,1,0.7,1239,578,1262,0.6859,0.0
Toranmal,10,4.7,0.483,4.0,5.0,3,1,0.7,1239,578,1263,0.6859,0.0
Keori,9,4.5556,0.7265,3.0,5.0,1,1,0.6667,1264,579,1264,0.6997,0.0
Bandoli,9,4.6667,0.5,4.0,5.0,1,1,0.6667,1264,579,1265,0.6997,0.0
Bassi,9,4.8889,0.3333,4.0,5.0,1,1,0.8889,1264,579,1266,0.6997,0.0
Banda,9,3.3333,0.7071,2.0,4.0,2,1,0.0,1264,579,1267,0.6997,0.0
Chopta,9,4.7778,0.441,4.0,5.0,1,1,0.7778,1264,579,1268,0.6997,0.0
Deesa,9,4.7778,0.441,4.0,5.0,1,1,0.7778,1264,579,1269,0.6997,0.0
Dhubri,9,3.8889,1.0541,2.0,5.0,2,1,0.3333,1264,579,1270,0.6997,0.0
Gwaldam,9,4.5556,0.7265,3.0,5.0,1,1,0.6667,1264,579,1271,0.6997,0.0
Haripurdhar,9,4.3333,0.7071,3.0,5.0,2,1,0.4444,1264,579,1272,0.6997,0.0
Haflong,9,4.8889,0.3333,4.0,5.0,1,1,0.8889,1264,579,1273,0.6997,0.0
Gobichettipalayam,9,4.4444,1.0138,2.0,5.0,4,1,0.6667,1264,579,1274,0.6997,0.0
Hingolgadh Village,9,4.0,0.866,3.0,5.0,2,1,0.3333,1264,579,1275,0.6997,0.0
Kaikaluru,9,3.8889,1.0541,2.0,5.0,1,1,0.3333,1264,579,1276,0.6997,0.0
Khordha,9,4.2222,0.6667,3.0,5.0,2,1,0.3333,1264,579,1277,0.6997,0.0
Kasarkod,9,4.6667,0.5,4.0,5.0,1,1,0.6667,1264,579,1278,0.6997,0.0
Khanvel,9,4.2222,0.6667,3.0,5.0,1,1,0.3333,1264,579,1279,0.6997,0.0
Kotkhai,9,4.3333,0.7071,3.0,5.0,3,1,0.4444,1264,579,1280,0.6997,0.0
Motihari,9,4.3333,0.866,3.0,5.0,1,1,0.5556,1264,579,1281,0.6997,0.0
Mailani,9,4.1111,0.7817,3.0,5.0,1,1,0.3333,1264,579,1282,0.6997,0.0
Nandara Kalan,9,4.1111,0.3333,4.0,5.0,1,1,0.1111,1264,579,1283,0.6997,0.0
Renuka Ji,9,3.1111,1.3642,1.0,5.0,2,1,0.1111,1264,579,1284,0.6997,0.0
Sancoale,9,3.7778,1.2019,2.0,5.0,3,1,0.3333,1264,579,1285,0.6997,0.0
Saswad,9,4.5556,0.7265,3.0,5.0,1,1,0.6667,1264,579,1286,0.6997,0.0
Palia Kalan,9,4.4444,0.7265,3.0,5.0,1,1,0.5556,1264,579,1287,0.6997,0.0
Payyanur,9,4.5556,0.7265,3.0,5.0,3,1,0.6667,1264,579,1288,0.6997,0.0
Pokaran,9,4.2222,0.8333,3.0,5.0,1,1,0.4444,1264,579,1289,0.6997,0.0
Rampur,9,4.3333,0.866,3.0,5.0,2,1,0.5556,1264,579,1290,0.6997,0.0
Piramadam,9,4.7778,0.441,4.0,5.0,1,1,0.7778,1264,579,1291,0.6997,0.0
Vedaranyam,9,4.1111,0.928,3.0,5.0,1,1,0.4444,1264,579,1292,0.6997,0.0
Tarakeswar,9,4.1111,0.7817,3.0,5.0,1,1,0.3333,1264,579,1293,0.6997,0.0
Andretta,8,4.0,0.7559,3.0,5.0,1,1,0.25,1294,580,1294,0.7163,0.0
Ambajogai,8,4.25,0.8864,3.0,5.0,2,1,0.5,1294,580,1295,0.7163,0.0
Etmadpur,8,4.875,0.3536,4.0,5.0,1,1,0.875,1294,580,1296,0.7163,0.0
Alipurduar,8,4.25,0.8864,3.0,5.0,3,1,0.5,1294,580,1297,0.7163,0.0
Fatehgarh,8,3.875,0.8345,3.0,5.0,1,1,0.25,1294,580,1298,0.7163,0.0
Bhind,8,4.25,1.0351,3.0,5.0,2,1,0.625,1294,580,1299,0.7163,0.0
Carambolim,8,4.25,0.7071,3.0,5.0,3,1,0.375,1294,580,1300,0.7163,0.0
Farsaheya,8,3.875,1.126,2.0,5.0,1,1,0.375,1294,580,1301,0.7163,0.0
Idar,8,3.875,0.8345,2.0,5.0,4,1,0.125,1294,580,1302,0.7163,0.0
Itarsi,8,4.875,0.3536,4.0,5.0,1,1,0.875,1294,580,1303,0.7163,0.0
Khatkar Kalan,8,4.125,0.8345,3.0,5.0,2,1,0.375,1294,580,1304,0.7163,0.0
Karuvarakundu,8,4.5,0.5345,4.0,5.0,1,1,0.5,1294,580,1305,0.7163,0.0
Kotgarh,8,4.625,0.5175,4.0,5.0,1,1,0.625,1294,580,1306,0.7163,0.0
Kanjirappally,8,4.5,0.7559,3.0,5.0,1,1,0.625,1294,580,1307,0.7163,0.0
Kantilo,8,4.0,1.069,2.0,5.0,1,1,0.375,1294,580,1308,0.7163,0.0
Koonthakulam,8,4.375,0.744,3.0,5.0,1,1,0.5,1294,580,1309,0.7163,0.0
Melmaruvathur,8,3.5,0.9258,2.0,5.0,1,1,0.125,1294,580,1310,0.7163,0.0
Mulshi,8,4.25,0.8864,3.0,5.0,2,1,0.5,1294,580,1311,0.7163,0.0
Namdapha National Park,8,3.875,0.991,2.0,5.0,2,1,0.25,1294,580,1312,0.7163,0.0
Nanguneri,8,3.625,1.0607,2.0,5.0,2,1,0.25,1294,580,1313,0.7163,0.0
Nakhatrana,8,4.25,0.8864,3.0,5.0,1,1,0.5,1294,580,1314,0.7163,0.0
Parwanoo,8,4.625,0.744,3.0,5.0,2,1,0.75,1294,580,1315,0.7163,0.0
Sanawad,8,3.5,1.5119,1.0,5.0,1,1,0.375,1294,580,1316,0.7163,0.0
Raigarh,8,4.375,0.9161,3.0,5.0,3,1,0.625,1294,580,1317,0.7163,0.0
Panna Tiger Reserve,8,4.375,0.744,3.0,5.0,1,1,0.5,1294,580,1318,0.7163,0.0
Sehore,8,4.25,0.7071,3.0,5.0,1,1,0.375,1294,580,1319,0.7163,0.0
Shey,8,3.625,0.9161,3.0,5.0,2,1,0.25,1294,580,1320,0.7163,0.0
Ratibandar,8,4.125,0.8345,3.0,5.0,1,1,0.375,1294,580,1321,0.7163,0.0
Saligrama,8,3.875,0.6409,3.0,5.0,2,1,0.125,1294,580,1322,0.7163,0.0
Washim,8,4.0,0.7559,3.0,5.0,3,1,0.25,1294,580,1323,0.7163,0.0
Thiruvilvamala,8,4.375,0.744,3.0,5.0,2,1,0.5,1294,580,1324,0.7163,0.0
Simhachalam,8,4.0,0.9258,3.0,5.0,1,1,0.375,1294,580,1325,0.7163,0.0
Suryanelli,8,4.125,0.991,2.0,5.0,1,1,0.375,1294,580,1326,0.7163,0.0
Umaria,8,4.125,0.8345,3.0,5.0,2,1,0.375,1294,580,1327,0.7163,0.0
Adoor,7,4.2857,0.7559,3.0,5.0,2,1,0.4286,1328,581,1328,0.7352,0.0
Barabanki,7,4.1429,0.6901,3.0,5.0,1,1,0.2857,1328,581,1329,0.7352,0.0
Ankola,7,4.1429,0.6901,3.0,5.0,1,1,0.2857,1328,581,1330,0.7352,0.0
Balangir,7,4.2857,0.9512,3.0,5.0,2,1,0.5714,1328,581,1331,0.7352,0.0
Baran,7,4.5714,0.7868,3.0,5.0,5,1,0.7143,1328,581,1332,0.7352,0.0
Arki,7,4.4286,0.5345,4.0,5.0,2,1,0.4286,1328,581,1333,0.7352,0.0
Bajaura,7,4.5714,0.5345,4.0,5.0,1,1,0.5714,1328,581,1334,0.7352,0.0
Dhule,7,4.4286,0.5345,4.0,5.0,1,1,0.4286,1328,581,1335,0.7352,0.0
Bidadi,7,4.7143,0.488,4.0,5.0,1,1,0.7143,1328,581,1336,0.7352,0.0
Chhatikara,7,3.8571,0.8997,3.0,5.0,1,1,0.2857,1328,581,1337,0.7352,0.0
Chopdem,7,4.5714,0.7868,3.0,5.0,1,1,0.7143,1328,581,1338,0.7352,0.0
Bhildi,7,4.0,0.5774,3.0,5.0,1,1,0.1429,1328,581,1339,0.7352,0.0
Delwara,7,4.7143,0.488,4.0,5.0,1,1,0.7143,1328,581,1340,0.7352,0.0
Dindori,7,4.2857,1.1127,2.0,5.0,1,1,0.5714,1328,581,1341,0.7352,0.0
Chikka Madhure,7,4.2857,0.488,4.0,5.0,1,1,0.2857,1328,581,1342,0.7352,0.0
Daltonganj,7,3.4286,1.1339,2.0,5.0,1,1,0.1429,1328,581,1343,0.7352,0.0
Halol,7,4.4286,0.7868,3.0,5.0,1,1,0.5714,1328,581,1344,0.7352,0.0
Guirdolim,7,4.7143,0.7559,3.0,5.0,2,1,0.8571,1328,581,1345,0.7352,0.0
Khodala,7,5.0,0.0,5.0,5.0,1,1,1.0,1328,581,1346,0.7352,0.0
Paravoor,7,4.4286,0.5345,4.0,5.0,1,1,0.4286,1328,581,1347,0.7352,0.0
Kupwara,7,4.2857,1.1127,2.0,5.0,1,1,0.5714,1328,581,1348,0.7352,0.0
Kaleshwaram,7,3.7143,0.9512,2.0,5.0,1,1,0.1429,1328,581,1349,0.7352,0.0
Koriya,7,4.4286,0.7868,3.0,5.0,1,1,0.5714,1328,581,1350,0.7352,0.0
Mopidevi,7,4.5714,0.5345,4.0,5.0,1,1,0.5714,1328,581,1351,0.7352,0.0
Machavaram,7,4.1429,0.8997,3.0,5.0,2,1,0.4286,1328,581,1352,0.7352,0.0
Haripur,7,4.0,1.1547,2.0,5.0,1,1,0.4286,1328,581,1353,0.7352,0.0
Mangan,7,4.0,0.8165,3.0,5.0,2,1,0.2857,1328,581,1354,0.7352,0.0
Malavalli,7,4.2857,0.9512,3.0,5.0,1,1,0.5714,1328,581,1355,0.7352,0.0
Nalbari,7,4.4286,1.1339,2.0,5.0,4,1,0.7143,1328,581,1356,0.7352,0.0
Nattarasankottai,7,4.2857,0.7559,3.0,5.0,1,1,0.4286,1328,581,1357,0.7352,0.0
Nandyal,7,4.0,1.0,2.0,5.0,1,1,0.2857,1328,581,1358,0.7352,0.0
Parra,7,4.7143,0.488,4.0,5.0,2,1,0.7143,1328,581,1359,0.7352,0.0
Phalodi,7,4.4286,0.7868,3.0,5.0,2,1,0.5714,1328,581,1360,0.7352,0.0
Puthuppally,7,4.2857,0.488,4.0,5.0,1,1,0.2857,1328,581,1361,0.7352,0.0
Tanuku,7,4.1429,0.378,4.0,5.0,2,1,0.1429,1328,581,1362,0.7352,0.0
Wargal,7,4.4286,0.7868,3.0,5.0,1,1,0.5714,1328,581,1363,0.7352,0.0
Tithal,7,4.7143,0.7559,3.0,5.0,1,1,0.8571,1328,581,1364,0.7352,0.0
Tarapur,7,4.0,0.8165,3.0,5.0,1,1,0.2857,1328,581,1365,0.7352,0.0
Umbergaon,7,4.2857,0.7559,3.0,5.0,2,1,0.4286,1328,581,1366,0.7352,0.0
Balurghat,6,4.1667,0.9832,3.0,5.0,2,1,0.5,1367,582,1367,0.7568,0.0
Aragonda,6,4.0,0.6325,3.0,5.0,1,1,0.1667,1367,582,1368,0.7568,0.0
Darima,6,3.5,0.5477,3.0,4.0,1,1,0.0,1367,582,1369,0.7568,0.0
Dhemaji,6,3.3333,0.5164,3.0,4.0,1,1,0.0,1367,582,1370,0.7568,0.0
Dharuhera,6,4.8333,0.4082,4.0,5.0,2,1,0.8333,1367,582,1371,0.7568,0.0
