rank,Place,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
5699,Monetary Museum,4.2353,34,0.6541,0.2725,0.8088249999999999,0.30578615994180014,0.5842857142857143,0.613005
5700,Bhadrakali Temple,4.1111,54,0.8831,0.2811,0.7777750000000001,0.3540744531434033,0.5892,0.61295
5701,The Oriental Haveli,4.6667,3,0.5774,0.4083,0.9166749999999999,0.07405308831750526,0.6618857142857143,0.612931
5702,Dudhwa National Park,4.2333,30,0.8172,0.308,0.808325,0.2928204485978327,0.6045714285714286,0.612923
5703,Sariska National Park,3.9478,134,0.9835,0.2074,0.73695,0.45000696209759866,0.5470857142857143,0.612894
5704,Tauni Devi Temple,5.0,1,,0.2375,1.0,0.0,0.5642857142857143,0.612857
5705,Saketri Mandir,5.0,1,,0.2375,1.0,0.0,0.5642857142857143,0.612857
5706,Amarsons Garden,4.2308,26,0.7646,0.3488,0.8077000000000001,0.2780610158200081,0.6278857142857143,0.612845
5707,Mundakaneeyaman Temple,4.6667,3,0.5774,0.4074,0.9166749999999999,0.07405308831750526,0.6613714285714286,0.612828
5708,Sukreswar Temple,4.1034,58,0.8312,0.2685,0.7758499999999999,0.36157479695724565,0.582,0.612797
5709,"Alibag Beach, Alibag",4.2,40,0.9392,0.2648,0.8,0.32269018344610506,0.5798857142857142,0.612784
5710,Phool Bagh,4.15,40,0.6998,0.3193,0.7875000000000001,0.32269018344610506,0.6110285714285714,0.612763
5711,Abdullah Khan's Tomb,4.4545,11,0.6876,0.3308,0.8636250000000001,0.19142445636334304,0.6176,0.61276
5712,Malakkappara,4.3571,14,0.7449,0.3743,0.839275,0.21526422600592307,0.642457142857143,0.612708
5713,Holy Rosary Church,5.0,1,,0.2361,1.0,0.0,0.5634857142857143,0.612697
5714,Jorebangla Temple,4.0154,65,0.8002,0.3324,0.7538499999999999,0.37355296322915565,0.6185142857142857,0.612694
5715,Kanteshwar Temple,4.75,4,0.5,0.2524,0.9375,0.09789285796008532,0.5728,0.612678
5716,Deul Park,4.1282,39,0.9228,0.3493,0.7820499999999999,0.3200521229126011,0.6281714285714285,0.612675
5717,Faith In Jesus Assembly,5.0,1,,0.2357,1.0,0.0,0.5632571428571429,0.612651
5718,Shri  Ramanath Dham,4.5,10,0.7071,0.3044,0.875,0.1821285068658127,0.6025142857142857,0.612641
5719,Kailash View,4.25,20,0.8507,0.3964,0.8125,0.25121158171004737,0.6550857142857142,0.612631
5720,Kaylana Lake,3.9421,121,1.0512,0.2395,0.735525,0.4391894158464704,0.5654285714285715,0.612605
5721,Nandan Pahar,4.25,36,0.77,0.2373,0.8125,0.3117230218533404,0.5641714285714287,0.612601
5722,Rampara Wildlife Sanctuary,4.3846,13,0.5064,0.3622,0.84615,0.20789330198171482,0.6355428571428572,0.612552
5723,Sri Nagueshi Temple,4.3571,14,0.8419,0.3727,0.839275,0.21526422600592307,0.6415428571428572,0.612525
5724,Balmuri Falls,4.1111,72,0.9576,0.1978,0.7777750000000001,0.38432253641109965,0.5416,0.612504
5725,Talkatora Garden,4.2121,33,1.0234,0.3015,0.8030250000000001,0.30268924677763237,0.6008571428571428,0.612491
5726,Parleshwar Ganpati Mandir,4.4,10,0.9661,0.4122,0.8500000000000001,0.1821285068658127,0.6641142857142857,0.612461
5727,DR World Shopping Mall,4.3077,13,0.6304,0.4455,0.8269249999999999,0.20789330198171482,0.6831428571428572,0.612459
5728,Kailasagiri Temple,4.4286,7,0.5345,0.4702,0.8571500000000001,0.1481061766350105,0.6972571428571428,0.612458
5729,Dwarkamai Masjid,3.7508,333,0.8508,0.165,0.6877,0.5467861060809237,0.5228571428571429,0.612457
5730,Thrikkakara Vamana Moorthy Temple,4.32,25,0.8021,0.2583,0.8300000000000001,0.2740289892611066,0.5761714285714286,0.612443
5731,Sujanpur Fort,4.4286,14,0.7559,0.2937,0.8571500000000001,0.21526422600592307,0.5964,0.612434
5732,Menezes Braganza House,4.0217,92,0.9015,0.227,0.755425,0.4101918166436705,0.5582857142857144,0.612427
5733,Chowringhee,3.8688,160,0.8327,0.2401,0.7172,0.4688239467058064,0.5657714285714286,0.612401
5734,Dholidhaja Dam,4.4,10,0.6992,0.4112,0.8500000000000001,0.1821285068658127,0.6635428571428571,0.612347
5735,Mathura Madhuram,4.6,5,0.5477,0.3622,0.8999999999999999,0.11737136804583777,0.6355428571428572,0.61232
5736,Payer Temple,5.0,1,,0.2327,1.0,0.0,0.5615428571428571,0.612309
5737,Shimla Heritage Museum,4.1667,30,0.9855,0.3754,0.7916749999999999,0.2928204485978327,0.6430857142857143,0.612301
5738,Korattymuthy Shrine,5.0,2,0.0,0.1188,1.0,0.04331827972833253,0.4964571428571429,0.612287
5739,Gurudwara Singh Sabha,4.75,4,0.5,0.2489,0.9375,0.09789285796008532,0.5708,0.612278
5740,Skandasramam Temple,4.381,21,0.8646,0.2368,0.8452500000000001,0.25618159518331796,0.5638857142857143,0.612257
5741,Dagara Beach,4.5,8,0.5345,0.3572,0.875,0.1606896477741703,0.6326857142857143,0.612244
5742,Shree Vighnahar Ganpati Temple,4.1017,59,0.9228,0.2607,0.775425,0.36337040264093357,0.5775428571428571,0.612232
5743,Ethipothala Falls,4.0,75,1.1028,0.3056,0.75,0.3886252396369036,0.6032000000000001,0.612228
5744,Sri Venkateswara Temple,4.2333,30,0.8172,0.3019,0.808325,0.2928204485978327,0.6010857142857143,0.612226
5745,Hamirsar Lake,4.0111,90,0.8141,0.2428,0.752775,0.40786920292531614,0.5673142857142857,0.612211
5746,Malikarjuna Swamy Temple,4.3158,19,0.8852,0.3344,0.8289500000000001,0.2459990345950958,0.6196571428571429,0.612206
5747,Gurudwara Talhan Sahib Ji,4.3333,18,0.767,0.3294,0.8333250000000001,0.24051906300189307,0.6168000000000001,0.612178
5748,Belavadi,4.2188,32,0.7507,0.2997,0.8047,0.2994998749116505,0.5998285714285715,0.612166
5749,Shiv Theatre,4.4286,7,0.5345,0.4676,0.8571500000000001,0.1481061766350105,0.6957714285714286,0.612161
5750,V.P Iyer's Samadhi,4.6,10,0.5164,0.1907,0.8999999999999999,0.1821285068658127,0.5375428571428572,0.612147
5751,Jakhani Mata,4.0909,55,1.0412,0.2911,0.7727250000000001,0.35599947861672543,0.5949142857142858,0.612145
5752,Kanker Palace,4.5556,9,0.7265,0.2659,0.8889,0.1719459462775906,0.5805142857142858,0.612137
5753,Solomon's Temple,4.1765,34,0.7966,0.3292,0.794125,0.30578615994180014,0.6166857142857143,0.612135
5754,Jal bagh,4.5,8,0.7559,0.356,0.875,0.1606896477741703,0.6319999999999999,0.612107
5755,Rajrappa Temple,4.2581,31,0.8932,0.2648,0.8145249999999999,0.29621235327002104,0.5798857142857142,0.612103
5756,Lava Jamgyong Kongtrul Monastery,4.6667,3,0.5774,0.401,0.9166749999999999,0.07405308831750526,0.6577142857142857,0.612096
5757,Bombay Natural History Society,4.4615,13,0.7762,0.274,0.865375,0.20789330198171482,0.5851428571428572,0.612084
5758,Vimal Travels,5.0,1,,0.2306,1.0,0.0,0.5603428571428571,0.612069
5759,Kaas Pathar - Valley of Flowers,4.0923,65,0.9798,0.2428,0.773075,0.37355296322915565,0.5673142857142857,0.612066
5760,Sant Dnyaneshwar's Samadhi Mandir,4.1296,54,0.802,0.2531,0.7824,0.3540744531434033,0.5731999999999999,0.612062
5761,Maruti Mandir,3.9205,151,0.7167,0.1966,0.730125,0.4626783279544089,0.5409142857142858,0.612049
5762,Darjeeng Park,4.5,8,0.7559,0.3553,0.875,0.1606896477741703,0.6315999999999999,0.612027
5763,Dandeshwar Mandir,4.6667,3,0.5774,0.4,0.9166749999999999,0.07405308831750526,0.6571428571428571,0.611982
5764,Bhichari Temple,4.6667,3,0.5774,0.4,0.9166749999999999,0.07405308831750526,0.6571428571428571,0.611982
5765,Dutch Gardens,4.2692,26,0.8744,0.2991,0.8172999999999999,0.2780610158200081,0.5994857142857143,0.611965
5766,Shyam Temple,4.3333,18,0.767,0.3275,0.8333250000000001,0.24051906300189307,0.6157142857142858,0.611961
5767,Kalighat Kali Temple,3.5671,760,1.0698,0.1305,0.641775,0.6347647555451773,0.5031428571428572,0.611945
5768,Sagar Vihar,4.0727,55,0.9399,0.3091,0.768175,0.35599947861672543,0.6052,0.611927
5769,Salihundam,4.5,2,0.7071,0.6625,0.875,0.04331827972833253,0.8071428571428572,0.611924
5770,Kadampuzha Bhagavathy Temple,4.2188,32,0.7925,0.2975,0.8047,0.2994998749116505,0.5985714285714285,0.611914
5771,Aruvikkuzhi Waterfall,4.0714,70,0.906,0.2436,0.7678499999999999,0.38135467825349856,0.5677714285714286,0.611886
5772,Devkund Waterfall,4.1091,55,1.1168,0.2687,0.7772749999999999,0.35599947861672543,0.5821142857142857,0.61186
5773,Kathgola Gardens,4.0,64,1.0235,0.3461,0.75,0.37192184722119187,0.6263428571428572,0.611845
5774,Rajneet Hanuman Mandir,4.6667,3,0.5774,0.3983,0.9166749999999999,0.07405308831750526,0.6561714285714285,0.611788
5775,Vaidehi Waterfall,4.2609,23,0.6192,0.3395,0.8152250000000001,0.2654775446808483,0.6225714285714287,0.61177
5776,Jenukallu Gudda,4.3846,13,0.6504,0.3553,0.84615,0.20789330198171482,0.6315999999999999,0.611763
5777,GandhiBagh Park,4.6667,6,0.5164,0.241,0.9166749999999999,0.1338402136642096,0.5662857142857144,0.611747
5778,Kandlakoya Oxygen Park,4.6667,3,0.5774,0.3979,0.9166749999999999,0.07405308831750526,0.655942857142857,0.611742
5779,Shrivardhan Fort,4.4167,12,0.793,0.3407,0.8541749999999999,0.1999759009436013,0.6232571428571428,0.611732
5780,Kalanikethan Wedding Mall,4.5,6,0.8367,0.4231,0.875,0.1338402136642096,0.6703428571428571,0.611721
5781,Deoban,4.2581,31,0.7732,0.2612,0.8145249999999999,0.29621235327002104,0.5778285714285715,0.611692
5782,Kumbhalgarh Wildlife Sanctuary,4.0143,70,0.8596,0.3042,0.7535750000000001,0.38135467825349856,0.6024,0.611674
5783,City Pulse,4.4167,12,0.6686,0.3401,0.8541749999999999,0.1999759009436013,0.6229142857142858,0.611663
5784,Lodwick Point,4.1714,35,0.8907,0.3224,0.79285,0.3087958244091808,0.6128,0.611624
5785,Someshwar Water Fall,4.1667,42,0.9349,0.2777,0.7916749999999999,0.3277785747966152,0.5872571428571429,0.611623
5786,Mount Harriet National Park,3.9857,70,0.9246,0.3349,0.746425,0.38135467825349856,0.6199428571428571,0.611607
5787,Kotilingeshwara Temple,3.9619,105,0.8762,0.2485,0.740475,0.42417019929741345,0.5705714285714285,0.611603
5788,Char Bangla Temple,4.25,20,0.7164,0.3867,0.8125,0.25121158171004737,0.6495428571428572,0.611522
5789,Kinisi E-Mobility,4.3889,18,0.8498,0.2628,0.8472249999999999,0.24051906300189307,0.5787428571428571,0.611517
5790,Tibetan Insititute of Performing Arts,4.28,25,0.9798,0.2939,0.8200000000000001,0.2740289892611066,0.5965142857142858,0.611512
5791,Margao Municipal Park,4.0429,70,0.8754,0.2715,0.7607250000000001,0.38135467825349856,0.5837142857142857,0.611512
5792,Komic Monastery,4.0725,69,0.8964,0.243,0.768125,0.3798392482593055,0.5674285714285714,0.6115
5793,Tampara Lake,4.3333,15,0.7237,0.3716,0.8333250000000001,0.22215926495251576,0.6409142857142857,0.611493
5794,Chaurasi Temple,4.3125,32,0.8206,0.1909,0.828125,0.2994998749116505,0.537657142857143,0.611444
5795,The Philosophical,5.0,1,,0.225,1.0,0.0,0.5571428571428572,0.611429
5796,Indira Gandhi Wildlife Sanctuary and National Park,4.1364,44,0.7019,0.2964,0.7841,0.33263559405176085,0.5979428571428571,0.611429
5797,Ballal Dhipi,5.0,1,,0.225,1.0,0.0,0.5571428571428572,0.611429
5798,Abhishek Pushkarn,5.0,1,,0.225,1.0,0.0,0.5571428571428572,0.611429
5799,Gramathil Oru Naal,5.0,1,,0.225,1.0,0.0,0.5571428571428572,0.611429
5800,Papanath Temple,5.0,1,,0.225,1.0,0.0,0.5571428571428572,0.611429
5801,Rajsamand Lake,4.098,51,1.0248,0.2975,0.7745,0.34808207757861187,0.5985714285714285,0.611389
5802,Bageshwarnath Temple,4.5,8,0.5345,0.3497,0.875,0.1606896477741703,0.6284,0.611387
5803,Hazrat Shah Zahur Dargah,4.75,4,0.5,0.2411,0.9375,0.09789285796008532,0.5663428571428571,0.611386
5804,Gaipernath Waterfall,4.2759,29,0.751,0.257,0.818975,0.28931731432342833,0.5754285714285715,0.611368
5805,Orion East,4.3,20,0.7327,0.3306,0.825,0.25121158171004737,0.6174857142857143,0.611361
5806,Kirti Mandir,4.0139,72,0.8306,0.2941,0.7534749999999999,0.38432253641109965,0.5966285714285714,0.61136
5807,Hyderabad Central Mall,4.0862,58,0.9231,0.2746,0.77155,0.36157479695724565,0.5854857142857143,0.611345
5808,Gurdwara Sri Hemkund Sahib,4.3182,22,0.8387,0.2847,0.82955,0.26093064472409155,0.5912571428571428,0.611306
5809,Maharaja Ranjit Singh Museum,3.8395,162,1.0087,0.2591,0.709875,0.4701429267091061,0.5766285714285715,0.611306
5810,Amruteshwar Temple,4.1818,44,0.8428,0.2456,0.79545,0.33263559405176085,0.5689142857142857,0.611299
5811,Alpather Lake,4.4118,17,0.7952,0.2509,0.8529500000000001,0.23474273609167554,0.5719428571428572,0.611286
5812,Linear Park,4.5,8,1.069,0.3488,0.875,0.1606896477741703,0.6278857142857143,0.611284
5813,Devka Amusement Park,4.0291,103,0.8907,0.1775,0.7572749999999999,0.42213516589611705,0.53,0.611278
5814,Aditi Gallery,4.5,4,1.0,0.5135,0.875,0.09789285796008532,0.7220000000000001,0.611268
5815,Statue of Maharaja Chamarajendar Wodeyar,3.9643,84,0.7983,0.3048,0.741075,0.4005821047377177,0.6027428571428571,0.611261
5816,Elephant Rehabilitation Centre,3.903,134,1.0323,0.2421,0.72575,0.45000696209759866,0.5669142857142857,0.61126
5817,Kite Museum,4.2,40,0.7579,0.2513,0.8,0.32269018344610506,0.5721714285714287,0.611241
5818,Island of Thinnakara,4.1837,49,0.9503,0.2133,0.795925,0.34389189255518116,0.5504571428571429,0.611221
5819,Ainavilli Sidhi Vinayaka Temple,4.3,20,0.6569,0.3291,0.825,0.25121158171004737,0.6166285714285714,0.611189
5820,Ganga-Sacred confluence of river Alaknanda & Bhagirathi RIvers,3.9787,94,0.8918,0.2571,0.744675,0.41246500927948365,0.5754857142857143,0.611174
5821,Bhima Kaali Temple,4.2941,17,0.9196,0.3786,0.8235250000000001,0.23474273609167554,0.6449142857142858,0.611168
5822,Lakshadweep Tour Package - Day Tours,4.3158,19,0.8201,0.3252,0.8289500000000001,0.2459990345950958,0.6144,0.611155
5823,Gali Paranthe Wali,3.7778,270,0.9615,0.1826,0.69445,0.5244550084371135,0.5329142857142858,0.611144
5824,Kedarnath Mahadev Temple,4.5,6,0.5477,0.418,0.875,0.1338402136642096,0.6674285714285714,0.611138
5825,Ambapur Step Well,4.3333,24,0.702,0.243,0.8333250000000001,0.26983880423767587,0.5674285714285714,0.6111
5826,Kumbakkarai Falls,4.2,35,0.7971,0.2864,0.8,0.3087958244091808,0.5922285714285714,0.611084
5827,Vidyashankara Temple,4.2,30,0.8469,0.3282,0.8,0.2928204485978327,0.6161142857142857,0.611069
5828,Mangladevi Temple,4.3571,14,0.7449,0.3599,0.839275,0.21526422600592307,0.6342285714285715,0.611062
5829,Waghai Botanical Garden,4.1333,45,1.0357,0.2904,0.783325,0.33498373304159684,0.5945142857142857,0.61106
5830,Chandrashekhar Azad Park,4.0133,75,1.133,0.2808,0.753325,0.3886252396369036,0.5890285714285713,0.611056
5831,Mozart Art Gallery,4.5,12,0.6742,0.2436,0.875,0.1999759009436013,0.5677714285714286,0.611047
5832,Naldeshwar Shrine,4.3333,18,0.767,0.3195,0.8333250000000001,0.24051906300189307,0.6111428571428572,0.611047
5833,Parja Shree Ganesh Mandir,4.6667,3,0.5774,0.3917,0.9166749999999999,0.07405308831750526,0.6524,0.611033
5834,Cactus Garden,4.4286,7,0.5345,0.4577,0.8571500000000001,0.1481061766350105,0.6901142857142857,0.61103
5835,Savandurga,3.8441,186,1.004,0.2131,0.711025,0.4848177536434451,0.5503428571428571,0.611026
5836,Krishna Temple,4.25,36,0.8062,0.2235,0.8125,0.3117230218533404,0.5562857142857143,0.611024
5837,The Grand Madina Masjid,4.3333,18,0.8402,0.3193,0.8333250000000001,0.24051906300189307,0.6110285714285714,0.611024
5838,Kanger Valley National Park,4.1538,39,0.8747,0.3068,0.7884500000000001,0.3200521229126011,0.6038857142857142,0.611018
5839,R P Mall,4.1667,42,0.7624,0.2724,0.7916749999999999,0.3277785747966152,0.5842285714285714,0.611017
5840,Indo Nepal Art Centre,4.5,8,0.7559,0.3463,0.875,0.1606896477741703,0.6264571428571429,0.610998
5841,Dhauligiri Shanti Stupa,3.8258,155,1.1232,0.2835,0.70645,0.4654534456244496,0.5905714285714286,0.610975
5842,Mangalam Dam,4.3846,13,0.7679,0.3482,0.84615,0.20789330198171482,0.6275428571428572,0.610952
5843,Shree Ganesh Temple,4.3684,19,0.684,0.2656,0.8421000000000001,0.2459990345950958,0.5803428571428572,0.610918
5844,Nagalapuram Falls,4.1667,42,1.034,0.2715,0.7916749999999999,0.3277785747966152,0.5837142857142857,0.610914
5845,Zilpi Lake,4.3125,16,0.8732,0.3721,0.828125,0.2286361584601271,0.6412000000000001,0.610893
5846,Antique Home Decor,4.6667,3,0.5774,0.3903,0.9166749999999999,0.07405308831750526,0.6516,0.610873
5847,J N Petit Institute Library,4.75,4,0.5,0.2365,0.9375,0.09789285796008532,0.5637142857142857,0.610861
5848,Wadia Institute of Himalayan Geology,4.3333,15,0.7237,0.366,0.8333250000000001,0.22215926495251576,0.6377142857142858,0.610853
5849,Himavad Gopalaswamy Betta,4.0597,67,0.8683,0.2593,0.7649250000000001,0.37674233509513766,0.5767428571428572,0.610834
5850,Khan-i-Khanan Tomb,4.3333,18,0.9075,0.3174,0.8333250000000001,0.24051906300189307,0.6099428571428572,0.610807
5851,Mulkharka Lake,5.0,1,,0.2195,1.0,0.0,0.554,0.6108
5852,Tala Fort,4.5,6,0.8367,0.4149,0.875,0.1338402136642096,0.6656571428571428,0.610783
5853,Monte Hill,4.2727,22,0.7025,0.3298,0.8181750000000001,0.26093064472409155,0.6170285714285715,0.610772
5854,Gandhi Maidan,3.9067,150,0.7802,0.2022,0.726675,0.46197313712158344,0.5441142857142857,0.610752
5855,Maharshi Sadafaldeo Dandakvan Ashram,4.3846,13,0.6504,0.3462,0.84615,0.20789330198171482,0.6264000000000001,0.610723
5856,Balaji Temple,4.0105,95,0.8932,0.2154,0.7526250000000001,0.4135837213158588,0.5516571428571428,0.610719
5857,Palash Parab Baghmundi,4.6667,3,0.5774,0.3889,0.9166749999999999,0.07405308831750526,0.6508,0.610713
5858,Paradip Port,4.28,25,0.9363,0.2869,0.8200000000000001,0.2740289892611066,0.5925142857142857,0.610712
5859,Sahasradhara Temple,4.3571,14,0.6333,0.3568,0.839275,0.21526422600592307,0.6324571428571428,0.610708
5860,Fun World,4.6667,6,0.8165,0.2319,0.9166749999999999,0.1338402136642096,0.5610857142857143,0.610707
5861,Minerva Cinemaz,4.5,4,0.5774,0.5085,0.875,0.09789285796008532,0.7191428571428571,0.610696
5862,Ram Mandir Ghat,3.8931,131,0.9628,0.2541,0.723275,0.44760605154666094,0.5737714285714286,0.610674
5863,Kunthanath Temple,4.5,4,0.5774,0.5083,0.875,0.09789285796008532,0.7190285714285715,0.610674
5864,Shri Kalkaji Mandir Temple,3.9672,122,0.7378,0.1926,0.7418,0.44006155149194276,0.5386285714285715,0.610644
5865,Sri Prasanna Venkateswaraswami Temple,4.1351,37,0.7514,0.3382,0.7837750000000001,0.3145721513193983,0.6218285714285715,0.610625
5866,Hathia Pol,4.3333,12,0.6513,0.4219,0.8333250000000001,0.1999759009436013,0.6696571428571428,0.610587
5867,Ahar Cenotaphs,4.0519,77,0.887,0.2268,0.762975,0.39140035730694434,0.5581714285714285,0.610542
5868,Cable Stay Bridge,4.35,20,0.6708,0.2687,0.8374999999999999,0.25121158171004737,0.5821142857142857,0.610536
5869,Shyam Mandir,4.12,50,0.9179,0.2713,0.78,0.3460075265059649,0.5836,0.610522
5870,State Museum of Tribal and Folk Art,4.1818,44,0.87,0.2387,0.79545,0.33263559405176085,0.5649714285714286,0.61051
5871,Ambaa Teertha,4.625,8,0.744,0.2053,0.90625,0.1606896477741703,0.5458857142857143,0.610509
5872,Chandra Mahal,4.122,41,0.8425,0.3234,0.7805,0.32526467002755266,0.6133714285714286,0.610504
5873,Kettle Valley,4.6667,3,0.5774,0.387,0.9166749999999999,0.07405308831750526,0.6497142857142857,0.610496
5874,Sana Mosque,4.5,2,0.7071,0.65,0.875,0.04331827972833253,0.7999999999999999,0.610495
5875,Dhodap Fort,5.0,1,,0.2167,1.0,0.0,0.5523999999999999,0.61048
5876,Bhopatgad Fort,5.0,1,,0.2167,1.0,0.0,0.5523999999999999,0.61048
5877,Alfred Park,4.2143,28,0.9567,0.326,0.8035749999999999,0.28569540735943894,0.6148571428571429,0.610468
5878,Wageshwari Mandir,4.6,5,0.8944,0.3458,0.8999999999999999,0.11737136804583777,0.6261714285714286,0.610446
5879,Madhavaraya Temple,4.6,5,0.8944,0.3456,0.8999999999999999,0.11737136804583777,0.626057142857143,0.610423
5880,Patna Devi,4.4545,11,0.6876,0.3101,0.8636250000000001,0.19142445636334304,0.6057714285714286,0.610394
5881,Pratibha Art Gallery,4.6667,3,0.5774,0.3861,0.9166749999999999,0.07405308831750526,0.6491999999999999,0.610393
5882,Chail Gurudwara Sahib,4.2,45,0.7261,0.2115,0.8,0.33498373304159684,0.5494285714285715,0.610381
5883,Surya Treasure Island Mall,4.1273,55,0.8831,0.2358,0.781825,0.35599947861672543,0.5633142857142858,0.610375
5884,Marai Cave,4.4,10,0.9661,0.3938,0.8500000000000001,0.1821285068658127,0.6536,0.610359
5885,Sati Anusuya Temple,4.1579,38,1.0274,0.3034,0.7894749999999999,0.31734726898943905,0.6019428571428571,0.61033
5886,Birbal Bhavan,3.9596,99,0.832,0.256,0.7399,0.41794498087268644,0.5748571428571428,0.610305
5887,Kelva Dam,4.4444,9,1.0138,0.3715,0.8611,0.1719459462775906,0.6408571428571428,0.610305
5888,Empress Gardens,4.1111,54,0.9042,0.2578,0.7777750000000001,0.3540744531434033,0.5758857142857143,0.610287
5889,Zakir Hussain Museum,5.0,1,,0.215,1.0,0.0,0.5514285714285715,0.610286
5890,Swapna Srushti Water Park,4.1277,47,1.0554,0.2777,0.781925,0.33953063299835357,0.5872571428571429,0.610273
5891,Anna Park,3.8974,156,0.9379,0.1972,0.72435,0.4661361062428727,0.5412571428571429,0.610267
5892,David Sassoon Library and Reading Room,4.3529,17,0.7859,0.3061,0.838225,0.23474273609167554,0.6034857142857143,0.610232
5893,St. Antony's Shrine,4.2632,38,0.828,0.1873,0.8158000000000001,0.31734726898943905,0.5356,0.610224
5894,Rajhansgad Yellur Fort,4.4167,12,0.5149,0.3275,0.8541749999999999,0.1999759009436013,0.6157142857142858,0.610223
5895,Devguradia Shiva Mandir,4.2692,26,0.7243,0.2838,0.8172999999999999,0.2780610158200081,0.5907428571428571,0.610217
5896,Dargah Hazrat Mai Sahiba,5.0,1,,0.2143,1.0,0.0,0.5510285714285714,0.610206
5897,Meghamalai - High Wavy Mountains,4.0227,88,0.9706,0.2187,0.7556750000000001,0.4054949713664707,0.5535428571428572,0.610195
5898,Bio Scope Mall,4.4,10,0.6992,0.3923,0.8500000000000001,0.1821285068658127,0.6527428571428572,0.610187
5899,Sree Kanteerava Stadium,4.1277,47,0.7972,0.2769,0.781925,0.33953063299835357,0.5868,0.610182
5900,Rollapadu Wildlife Sanctuary,4.2,25,0.866,0.3695,0.8,0.2740289892611066,0.6397142857142857,0.610152
5901,Arultharum Mutharamman Thirukoil Temple,4.5714,7,0.5345,0.2938,0.8928499999999999,0.1481061766350105,0.5964571428571429,0.610148
5902,Sharavati River,4.0667,60,0.841,0.2761,0.766675,0.3651363275289652,0.5863428571428572,0.610147
5903,Palolem Island Reserve,4.4,15,0.6325,0.2866,0.8500000000000001,0.22215926495251576,0.5923428571428572,0.610116
5904,Holiday Street,4.2609,23,1.0098,0.3247,0.8152250000000001,0.2654775446808483,0.6141142857142857,0.610079
5905,Kumar Pacific Mall,4.1429,49,0.8898,0.2479,0.785725,0.34389189255518116,0.5702285714285714,0.610076
5906,Amaravati Buddhist Site,4.1389,36,0.7617,0.3367,0.7847249999999999,0.3117230218533404,0.6209714285714286,0.610074
5907,Ganga Mata Temple,4.6667,3,0.5774,0.3833,0.9166749999999999,0.07405308831750526,0.6476,0.610073
5908,National Library,4.0,92,0.8516,0.2298,0.75,0.4101918166436705,0.5598857142857143,0.610035
5909,Kopar Khairane Holding Pond,4.2308,26,0.7646,0.3242,0.8077000000000001,0.2780610158200081,0.6138285714285715,0.610034
5910,Damsal Dam,4.6667,3,0.5774,0.3828,0.9166749999999999,0.07405308831750526,0.6473142857142857,0.610016
5911,Sri Krishna Janmabhoomi Temple Complex,3.9677,124,1.0664,0.182,0.741925,0.4417847505152665,0.5325714285714286,0.610012
5912,Lifestyle,5.0,1,,0.2125,1.0,0.0,0.5499999999999999,0.61
5913,Art Today,5.0,1,,0.2125,1.0,0.0,0.5499999999999999,0.61
5914,Baina Beach,4.0286,70,0.8676,0.2739,0.75715,0.38135467825349856,0.5850857142857143,0.609999
5915,St Jerome Church,4.6,5,0.5477,0.3417,0.8999999999999999,0.11737136804583777,0.6238285714285714,0.609977
5916,Sri Badrakaliamman Temple,4.5,8,0.7559,0.3373,0.875,0.1606896477741703,0.6213142857142857,0.60997
5917,Prime Time,4.6667,3,0.5774,0.3821,0.9166749999999999,0.07405308831750526,0.6469142857142857,0.609936
5918,Botanical Survey of India Orchidarium,4.4444,9,0.7265,0.368,0.8611,0.1719459462775906,0.6388571428571428,0.609905
5919,Kota Chambal Bridge,4.25,4,0.5,0.775,0.8125,0.09789285796008532,0.8714285714285713,0.609904
5920,Unity One,4.1765,34,0.8338,0.3096,0.794125,0.30578615994180014,0.6054857142857143,0.609895
5921,Legends Art Gallery,4.6667,3,0.5774,0.3816,0.9166749999999999,0.07405308831750526,0.6466285714285714,0.609879
5922,Araku Tribal Museum,3.8029,208,0.8595,0.2169,0.700725,0.49670065818521103,0.5525142857142857,0.609876
5923,Lendibagh,4.6,5,0.8944,0.3408,0.8999999999999999,0.11737136804583777,0.6233142857142857,0.609874
5924,Paliem Beach,4.3043,23,0.8757,0.2754,0.8260749999999999,0.2654775446808483,0.5859428571428571,0.609869
5925,Kanakeshwar Devasthan Temple,4.0727,55,0.9399,0.291,0.768175,0.35599947861672543,0.5948571428571429,0.609859
5926,Kidihou Children's Museum,4.5,8,0.7559,0.3362,0.875,0.1606896477741703,0.6206857142857143,0.609844
5927,Vanabathrakali Amman Kovil,4.3846,13,0.8697,0.3385,0.84615,0.20789330198171482,0.622,0.609843
5928,Sach Pass,4.0,70,0.9479,0.3038,0.75,0.38135467825349856,0.6021714285714286,0.609841
5929,Luangmual Handicrafts Centre,4.4167,12,0.6686,0.3241,0.8541749999999999,0.1999759009436013,0.6137714285714286,0.609835
5930,Dargah Khwaja Kanoon Sahib,4.5,10,0.527,0.2796,0.875,0.1821285068658127,0.5883428571428572,0.609807
5931,Studio Kaleido,4.4286,7,0.7868,0.447,0.8571500000000001,0.1481061766350105,0.684,0.609807
5932,Gurudwara Rakab Ganj,4.1636,55,0.788,0.1909,0.7908999999999999,0.35599947861672543,0.537657142857143,0.609781
5933,Vaishno Devi,4.0141,71,0.8193,0.2838,0.753525,0.3828489127266861,0.5907428571428571,0.609766
